157,02-005,丙寅,biangˋiˇ,丙寅,"Bingyin Years on Chinese lunar calendar, relative to the year of A.D. such as 1986, 2046",阿才係丙寅年出世个，肖虎，毋過性體盡好，半點都無像老虎。,阿才是丙寅年出生的，屬虎，不過他個性很好，一點兒都不像老虎。
158,02-006,丙辰,biangˋsiinˇ,丙辰,"Bingchen Years on Chinese lunar calendar, relative to the year of A.D. such as 1976, 2036",阿登係丙辰年出世个，肖龍，命盡好。,阿登是丙辰年出生的，屬龍，命很好。
159,02-007,丁丑,denˊcuˋ,丁丑,"Dingchou Years on Chinese lunar calendar, relative to the year of A.D. such as 1997, 2057",這座橋係民國第二隻丁丑年建个，建好歸十年吔。,這座橋是民國第二個丁丑年建的，建好十年了。
160,02-008,丁巳,denˊsii,丁巳,"Dingzi Years on Chinese lunar calendar, relative to the year of A.D. such as 1977, 2037",厥倈仔丁巳年就過日本，到辛未年正轉臺灣來。,他兒子丁巳年就去日本，到辛未年才回臺灣來。
161,02-009,戊戌,vu  sutˋ,戊戌,"Wuxu Years on Chinese lunar calendar, relative to the year of A.D. such as 1958, 2018",張先生自民國戊戌年就開始教書，到前幾年仔正退休。,張老師從民國戊戌年就開始教書，到前幾年才退休。
162,02-010,己亥,giˋhoi,己亥,"Jihai Years on Chinese lunar calendar, relative to the year of A.D. 1959, 2019",己亥年出世个人肖豬，有人講肖豬个人命較靚。,己亥年出生的人屬豬，有人說屬豬的人命比較好。
163,02-011,庚子,gangˊziiˋ,庚子,"Gengzi Years on Chinese lunar calendar, relative to the year of A.D. 1960, 2020",吾叔係光緒庚子年出世个，過身二十零年吔。,我叔叔是光緒庚子年出生的，去世二十多年了。
164,02-012,辛亥,sinˊ  hoi,辛亥,"Xinhai Years on Chinese lunar calendar, relative to the year of A.D. 1971, 2031",辛亥年黃花崗之役，有當多客家後生犧牲性命。,辛亥年黃花崗之役，有很多客家年輕人犧牲性命。
165,02-013,辛丑,sinˊ  cuˋ,辛丑,"Xinchou Years on Chinese lunar calendar, relative to the year of A.D. 1961, 2021",張醫師厥公光緒辛丑年正搬過花蓮去，厥老屋在新竹。,張醫師的祖父，光緒辛丑年才搬到花蓮去，他的老家在新竹。
166,02-014,壬申,ngimˇsiinˊ,壬申,"Xenshen Years on Chinese lunar calendar, relative to the year of A.D. 1992, 2052",吾孫仔壬申年出世，今年十六歲吔。,我的孫子壬申年出生，今年十六歲了。
167,02-015,癸酉,gui iuˊ,癸酉,"Guiyou Years on Chinese lunar calendar, relative to the year of A.D. 1993, 2053",壬申過忒就係癸酉，六十甲子輪流轉。,壬申過了就是癸酉，六十甲子輪流轉。
168,02-016,年頭,ngienˇteuˇ,年頭,the beginning of a year,佢兩公婆同年，毋過一儕係年頭人，一儕係年尾人。,他夫妻倆同年，不過一個是年頭出生的，一個是年尾出生的。
169,02-017,年尾,ngienˇmiˊ,年尾,the end of a year,阿祥嫂還好命哦，年頭正降個倈仔，年尾又降個妹仔。,阿祥嫂好好命哦，年頭才生個兒子，年尾又一個女兒。
170,02-018,年下仔,ngienˇhaˊeˋ,快過年時,the days zust before new year's day,阿旺哥打算今年年下仔過南洋去做頭路。,阿旺哥打算今年年底到南洋去工作。
171,02-019,這隻月,iaˋzakˋngiet,這個月,this month,這隻月係小月，生理較毋好。,這個月是小月，生意比較不好。
172,02-020,月頭,ngiet teuˇ,月初,the early part of a month,吾哥个月給係領月頭，愛到月尾仔正有錢好領。,我哥哥的月薪是月初領的，我要到月底才有錢好領。
173,02-021,月尾仔,ngiet miˊeˋ,月末、月尾,the end of a month,今晡日借个錢，愛到月尾仔正有好還你哦，做得無？,今天借的錢，要到月底才有得還呢，行嗎？
174,02-022,月半邊仔,ngiet ban bienˊ eˋ,月中左右,the middle of a month,這條數，愛到月半邊仔，無就下月初仔，正有好收。,這筆帳，要到月中左右，不然就下個月初的時候，才可以收到。
175,02-023,下月初仔,haˊngiet cuˊeˋ,下月初,the early part of nest month,這主事，愛到下月初仔正做得好。,這件工作，要到下個月初才能做完。
176,02-024,個零月（個過月、隻過月）,ge langˇngiet（ge go ngiet、zakˋgo ngiet）,一個多月,more than one month by a few days,阿登退伍個零月仔，就尋著頭路，算來運氣真好。,阿登退伍個把月左右，就找到工作，算來運氣真好。
177,02-025,臨天光仔,limˇtienˊgongˊeˋ,天快亮的時候,the break of dawn,愛去關西恁遠，臨天光仔就好出門。,要去關西這麼遠，天快亮時就該出門。
178,02-026,天甫光仔,tienˊpuˋgongˊeˋ,天曚曚亮時,at dawn,盛才哥逐日天甫光仔就去赴頭枋車，坐到松山去上班。,盛才哥每天天未亮就去趕頭班車，坐到松山去上班。
179,02-027,天曚光仔,tienˊmungˇgongˊeˋ,天曚曚亮時,at dawn,天曚光仔就出門，行到街路還吂出日頭。,我天快亮時就出門，走到街上太陽還沒出來。
180,02-028,朝晨頭,zeuˊ  siinˇ  teuˇ,早晨,in the morning,臺北到花蓮無幾遠仔，朝晨頭坐火車，當晝頭就到。,臺北到花蓮沒多遠，早晨坐火車，中午就到。
181,02-029,當晝頭,dongˊzu teuˇ,中午,at noon,當晝頭日頭恁烈，毋好出去曬，樹下涼涼尞較好！,中午太陽那麼強，不要出去曬，樹下涼涼休息比較好！
182,02-030,暗晡,am buˊ,夜間,at night; in the evening,阿森牯盡重視健康，逐暗晡都去打拳。,阿森很重視健康，每天晚上都去打拳。
183,02-031,暗晡夜,am buˊia,今夜,tonight,暗晡夜愛加班，無閒好去分你請。,今天晚上我要加班，沒空去給你請。
184,02-032,上晝（上晝頭）,song  zu  (song  zu teuˇ),上午,morning,上晝毋得下晝到，下晝毋得日落西。,上午等不得下午的到來，下午等不得太陽下山。
185,02-033,下晝（下晝頭）,haˊ  zu  (haˊ zu teuˇ),下午,afternoon,朝晨還有事愛做，下晝正去姐婆該！,早晨還有事要做，下午再去外婆家！
186,02-034,一晝邊,itˋzu bienˊ,大約一個上午,around one morning,昨晡日做一晝邊，今晡日做半日，鬥等係一工人。,昨天做一個上午，今天做半天，合起來是一天。
187,02-035,半日,ban ngitˋ,半天,half day,這兜事半日就做得好，你加下仔就來做，好無？,這些事半天就做得完，你等一會兒就來做，好嗎？
188,02-036,臨晝仔,limˇzu eˋ,近午時分,near noon,今晡日上屋叔婆做生日，臨晝仔就好去分佢請。,今天上屋的叔婆做生日，近午時分就可去給他請。
189,02-037,臨晝邊仔,limˇzu  bienˊeˋ,午時左右,around noon,你天光日臨晝邊仔來，有事情愛同你商量。,你明天晌午時分來，我有事情要跟你商量。
190,02-038,斷烏,tonˊ  vuˊ,天黑,dusk,上屋阿山哥實在還煞猛，做到斷烏還吂轉屋。,上屋的阿山哥實在好努力，做到天黑還沒回家。
191,02-039,前日朝晨,cienˇngitˋzeuˊ  siinˇ,前天早上,the morning before yesterday,前日朝晨就開始寫，寫到昨暗晡還吂寫好。,我前天早晨就開始寫，寫到昨天晚上還沒寫好。
192,02-040,前日暗晡,cienˇngitˋam buˊ,前天晚上,the evening before yesterday,聽講張平嫂厥心臼前日暗晡降嬰兒，毋知係妹仔抑係倈仔。,聽說張平嫂她媳婦前天晚上生娃娃，不知道是女兒還是兒子。
193,02-041,昨朝晨(昨晡朝晨),coˊzeuˊsiinˇ(coˊbuˊzeuˊsiinˇ),昨天早上,yesterday morning,佢昨朝晨就帶等包袱出門，講愛去日本旅行。,他昨天早晨就帶著包袱出門，說要去日本旅行。
194,02-042,昨暗晡(昨晡暗晡),coˊam  buˊ (coˊbuˊam  buˊ),昨天晚上,last night,昨暗晡去分阿才哥請，佢割禾做完工。,我昨天晚上到阿才哥家做客，他割稻做完工。
195,02-043,天光朝晨,tienˊgongˊzeuˊsiinˇ,明天早上,tomorrow morning,天光朝晨愛去巴西，大約後日暗晡正會到。,我明天早晨要去巴西，大約後天晚上才會到。
196,02-044,天光暗晡,tienˊgongˊam buˊ,明天晚上,tomorrow night,天光暗晡愛去聽音樂會，有買著票吔。,我明天晚上要去聽音樂會，我買到票了。
197,02-045,後日朝晨,heuˊngitˋzeuˊsiinˇ,後天早上,the morning after tomorrow,阿城尋著頭路吔，佢後日朝晨就愛上班。,阿城找到工作了，他後天早上就要去上班。
198,02-046,後日暗晡,heuˊngitˋam buˊ,後天晚上,the evening after tomorrow,吾爸去高雄辦事情，愛到後日暗晡正會轉到來。,我爸爸去高雄辦事情，要到後天晚上才會回到家。
199,02-047,另日,nang  ngitˋ,改天,some other day,阿姆今晡日無閒，另日正帶你去買新衫。,媽媽今天沒空，改天才帶你去買新衣。
200,02-048,各日,gokˋngitˋ,他日,someday; some other day,這件事今晡日吂使決定，各日正來詳細商量。,這件事今天還不必決定，改天再來詳細商量。
201,02-049,頭日,teuˇ  ngitˋ,前一天；第一天,one day before; the first day,七月十一吾舅該做鬧熱大豬，頭日就愛去。,七月十一我舅舅那裡做熱鬧、殺大豬，我頭一天就要去。
202,02-050,一日到暗,itˋ  ngitˋ  do  am,一天到晚,the whole day,阿順伯退休後當樂線，一日到暗全在公園唱山歌。,阿順伯退休後很樂天，一日到晚都在公園唱山歌。
203,02-051,一年到暗,itˋngienˇdo  am,一年到頭,the whole year,摎人做承勞哪有好放尞，一年到暗都愛做事。,幫人當差哪有假期，一年到頭都要做事。
204,02-052,一年透天,itˋngienˇteu  tienˊ,一年到頭,the whole year,阿卿嫂實在還辛苦，一年透天都愛去做工賺錢。,阿卿嫂實在好辛苦，一年到頭都要去做工賺錢。
205,02-053,兩日一夜,liongˋngitˋitˋia,兩天一夜,two days and one night,阿松哥招旅行，講去韓國兩日一夜正八千個銀，實在有便宜。,阿松哥招旅行，說去韓國兩天一夜才八千元，實在便宜。
206,02-054,一對時,itˋdui siiˇ,二十四小時,24 hours,這膏藥貼落去，愛經過一對時正好換。,這膏藥貼下去，要經過二十四小時才能換。
207,02-055,一刻時,itˋkietˋsiiˇ,一刻鐘,a quarter,若係有效个藥仔，貼落去一刻時就知。,若是有效的藥，貼上去一刻鐘就知道。
208,02-056,青天白日,ciangˊtienˊpak  ngitˋ,大白天,in bright day light,青天白日也有人敢出手搶人，實在係無王無法。,大白天也有人敢出手搶人，實在是無法無天。
209,02-057,三十日,samˊ siip ngitˋ,除夕,the last day of a lunar year,閒閒毋來，三十日正拿來喊做，哪有恁多身仔！,閒著的時候不來，大過年才拿來叫我做，哪裡能分得了身吶！
210,02-058,三十暗晡,samˊ siip am buˊ,除夕夜,Chinese New Year's Eve,三十暗晡，出外做頭路个子女，全部會轉來食團圓飯。,除夕夜，出外工作的子女，全部會回來吃團圓飯。
211,02-059,四季,si  gui,四季,four seasons,一年四季，春頭還當寒，轉春尾正會燒暖。,一年四季，初春還很冷，等到暮春才會暖和。
212,02-060,春頭,cunˊteuˇ,初春,early spring,春頭還當寒，愛到清明邊仔正會燒暖。,初春還很冷，要到清明前後才會暖和。
213,02-061,春尾,cunˊmiˊ,暮春、晚春,late spring,春頭該還當寒，沒想著一轉到春尾就變到恁燒暖！,春頭那時候還很冷，沒想到一轉到暮春就變得那麼暖和！
214,02-062,轉秋,zonˋciuˊ,初秋,early fall,轉秋囉，愛同阿爸買加兩領仔長袖衫。,秋天來了，要幫爸爸添購幾件長袖衣。
215,02-063,秋下,ciuˊhaˊ,暮秋、晚秋,late fall,上擺摎你借个錢，愛到秋下正有好還你喔！,上次跟你借的錢，要到晚秋才有得還你噢！
216,02-064,冬頭,dungˊteuˇ,初冬,early winter,頭擺冬頭時就愛著肨線衫，今這下到冬尾還無幾冷。,從前初冬時就要穿毛衣，現在到暮冬還沒多冷。
217,02-065,冬尾,dungˊmiˊ,暮冬、晚冬,late winter,頭擺冬頭時就愛著肨線衫，今這下到冬尾還無幾冷。,從前初冬時就要穿毛衣，現在到暮冬還沒多冷。
218,02-066,冬下時,dungˊhaˊsiiˇ,冬天,the period of late winter,冬下時毋係風就係雨，曬鹹淡愛趕好天。,冬天不是風就是雨，曬醃製品要趕天晴。
219,02-067,冬下頭,dungˊhaˊteuˇ,初冬時節,the period of late winter,冬下頭寒冷多，屋下个老人家愛小心照顧。,初冬時節寒冷多，家裡的老人家要小心照顧。
220,02-068,時節,siiˇzietˋ,時節,a period of time or season,麼个時節吔，你還襖婆揹等，寒狗毋知熱係無？,都什麼時候了，你還穿著大襖，寒狗不知熱天是嗎？
221,02-069,節氣,zietˋhi,節氣,solar term on the lunar calendar.,吾爸長透講，耕田愛照節氣來，無會撿毋著來食。,我爸爸常說，耕田要遵照節氣行事，否則就可能沒得收成。
222,02-070,交春,gauˊcunˊ,立春,"the start of spring, the first ""solar term"" on the Chinese lunar calendar, around February 4 or 5",交春落雨到清明，有時落雨有時晴。（諺）,立春下雨到清明，有時下雨有時晴。
223,02-071,立春,lip  cunˊ,立春,"Spring begins, the first ""solar term"" on the Chinese lunar calendar, around February 4 or 5",臺灣北部个耕田人大體係立春浸穀種，春分邊仔蒔田。,臺灣北部的耕田人大體是立春浸穀種，春分左右插秧。
224,02-072,雨水,iˋsuiˋ,雨水,"The rains, the second ""solar term"" on the Chinese lunar calendar, around February 18 or 19",立春過半個月就係雨水，臺灣北部个耕種人當做田。,立春過半個月就是雨水，臺灣北部的耕種人要忙著整理稻田。
225,02-073,驚蟄,giangˊciit/ginˊciit,驚蟄,"Insects awaken, the third ""solar term"" on the lunar calendar, around March 5 or 6",頭擺阿婆常講，驚蟄過，蛇就會出窿吔。,從前祖母常講，驚蟄過後，蛇和蛙就會出洞了。
226,02-074,春分,cunˊ funˊ,春分,"Vernal ecuinos, the fourth ""solar term"" on the Chinese lunar calendar, around March 20 or 21",春分、秋分，日夜平分。,春分、秋分之日，日夜的長度平分。
227,02-075,清明,ciangˊmiangˇ,清明,"Clear and bright, the fifth ""solar term"" on the Chinese lunar calendar and the traditional tomb visi",清明前，好蒔田；清明後，好種豆。（諺）,清明前，可插秧；清明後，可種豆。
228,02-076,穀雨,gukˋiˋ,穀雨,"Grain rain, the sixth ""solar term"" on the Chineselunar calendar, it is around April 20 or 21.",清明過十五日就係穀雨，這時節落个雨對禾仔當好。,清明過後十五天就是穀雨，這時候下的雨對稻子很有益處。
229,02-077,立夏,lip  ha,立夏,"Summer begins, the seventh ""solar term"" on the Chinese lunar calendar, around May 5 to 6 .",立夏係夏季開始个日仔，一般係國曆五月初五、六仔。,立夏是夏季開始的日子，一般是國曆五月初五或初六那天。
230,02-078,小滿,seuˋmanˊ,小滿,"Grain buds, the eighth ""solar term""on the Chinese lunar calendar, around May 21 or 22",立夏過忒係小滿，禾穀入米吔，毋過還吂飽滿。,立夏過去就是小滿，田裡的稻穗成粒了，不過還沒飽滿。
231,02-079,芒種,mongˇzung,芒種,"Grain in ear, the ninth solar term on the Chinese lunar calendar, around June 6 or 7.",芒種、夏至，有食懶去；立秋、處暑，凴壁著褲。（諺）,芒種、夏至，有吃的也懶得去；立秋、處暑，靠著壁穿褲子。
232,02-080,夏至,ha  zii,夏至,"Summer solistice, it is the tenth solar term on the Chinese lunar calendar, around June 21 or 22",夏至係立夏過後第三隻節氣，一般係國曆六月二十一或者二十二該日。,夏至是立夏過後第三個節氣，一般在國曆六月二十一或者二十二日。
233,02-081,小暑,seuˋcuˋ,小暑,"Slight heat, the eleventh solar term on the Chinese lunar calendar, aound July 7 to 8",小暑小禾黃，大暑滿田光。（諺）,小暑時只看到一些金黃色的稻穗，到了大暑所有的稻子都割光了。
234,02-082,大暑,tai cuˋ,大暑,"Great heat, the twelfth solar term, around July 22 or 23 .",臺灣北部，大暑前幾日仔就好割禾了。,臺灣北部，大暑前幾天就可割稻了。
